root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;columnTiling;rowTiling;threads_1;threads_2;threads_4;threads_8;threads;arnrMaxFrames_0;arnrMaxFrames_5;arnrMaxFrames_15;arnrMaxFrames;arnrStrength_0;arnrStrength_3;arnrStrength_6;arnrStrength;revision;performance;size;cpu
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;91531.4;248315;3.86022
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;91397.4;248315;3.815165
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;91603.2;248315;3.78995
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;91082.4;248315;3.840198
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;91435.8;248315;3.854389
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;91517.4;248315;3.840659
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;91608.2;248315;3.890122
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;91479.2;248315;3.880456
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;91296;248315;3.872315
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;91676;248315;3.786601
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;91720.4;248315;3.848454
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;91635.8;248315;3.794006
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91278.8;248315;3.892076
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91351;248315;3.803658
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;91630.2;248315;3.832088
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;91463.2;248315;3.796703
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;91757.8;248315;3.863724
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;91438.4;248315;3.840781
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;91392;248315;3.873104
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;91202.8;248315;3.852388
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91320;248315;3.807018
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91348;248315;3.78672
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;91351.6;248315;3.73518
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;91447;248315;3.79098
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;90959.4;248380;3.792147
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;54617.2;248380;6.378801
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;54448.2;248380;6.444815
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;54370.4;248380;6.527037
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;91013;248380;3.845048
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;54483.4;248380;6.47664
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;54483.4;248380;6.58262
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;54522.2;248380;6.512586
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;91008.2;248380;3.831448
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;54245.6;248380;6.613704
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;54547.6;248380;6.592317
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;54270.8;248380;6.565926
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;91140.4;248380;3.867739
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;54443.2;248380;6.562323
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;54323.8;248380;6.584074
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;54269.4;248379.8;6.48037
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;91234.4;248380;3.857192
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;54446.2;248380;6.554815
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;54356.8;248380;6.618889
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;54312.6;248380;6.571764
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;90952.4;248380;3.789006
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;54272.8;248380;6.598148
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;54380.6;248380;6.572593
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;54126.6;248380;6.458519
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91402.4;248380;3.863648
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;54425;248380;6.50963
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;54519.2;248380;6.566977
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;54448.2;248380;6.57963
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;91142.6;248380;3.849724
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;54352;248380;6.535926
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;54390.2;248380;6.714155
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;54516.8;248380;6.556013
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91084.2;248380;3.831197
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;54392.4;248380;6.401482
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;54271.2;248380;6.546667
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;54376;248380;6.53684
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;90417.8;247398;3.863555
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;54677.2;248380;6.466653
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;54592;248380;6.665926
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;54216;248380;6.46963
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;90581;247398;3.838615
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;54719;248380;6.462283
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;54341.6;248380;6.552222
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;54303.2;248380;6.554074
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;90366.8;247398;3.750137
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;54605.6;248380;6.334855
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;54471.2;248380;6.54501
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;54255;248380;6.58266
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;90486;247398;3.83116
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;54300.4;248380;6.639629
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;54362.4;248380;6.466297
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;54468.8;248380;6.567327
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;90796.6;247398;3.848166
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;54541.2;248380;6.568478
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;54262;248380;6.61037
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;54511;248380;6.558337
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;91026.6;247398;3.880725
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;54357.2;248380;6.53598
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;54395.2;248380;6.581785
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;54336;248380;6.601482
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;90520;247398;4.011333
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;54336.4;248380;6.577407
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;54640.4;248380;6.551872
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;54526.6;248380;6.507744
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;90870;247398;3.994655
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;54465.8;248380;6.509259
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;54359;248380;6.596296
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;54673.2;248380;6.549104
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91091.2;247398;3.851784
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;54431;248380;6.497407
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;54544.2;248380;6.602391
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;54492.2;248380;6.558518
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;91016.6;248158;3.850999
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;91461.8;248158;3.743162
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;91213.2;248158;3.994059
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;91214.2;248158;3.794818
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;90930.2;248158;3.794899
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;91065.6;248158;3.822283
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;91231.2;248158;3.7963
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;91417.8;248158;3.868274
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;91435;248158;3.746571
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;91256.8;248158;3.836491
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;91373;248158;3.694642
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;90970.6;248158;3.705013
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;91112.4;248158;3.768938
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;90950;248158;3.855905
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;91320.8;248158;3.866193
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;91109.8;248158;3.827326
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;91006.6;248158;3.848711
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;91270.2;248158;3.875805
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;91245.8;248158;3.876923
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;91306.2;248158;3.873064
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;91520.4;248158;3.831209
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;91357.4;248158;3.811209
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;91502.8;248158;3.776436
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;91210;248158;3.867692
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91212;248158;3.842857
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91326.4;248158;3.774454
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;91003.4;248158;3.854017
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;91141.8;248158;3.794266
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;90937.4;248158;3.874234
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;91330;248158;3.847897
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;91318.8;248158;3.816581
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;90979.8;248158;3.7757
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91401.8;248158;3.759221
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91384.8;248158;3.914506
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;91968.4;248158;3.756136
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;90853.2;248158;3.831111
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;91583;248315;3.867912
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;91115.4;248315;3.791531
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;91452.8;248315;3.755604
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;91153.2;248315;3.762867
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;91447.4;248315;3.807912
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;91728.6;248315;3.858681
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;91459.6;248315;3.831209
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;91590.8;248315;3.839121
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;91332;248315;3.859653
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;91312.8;248314.8;3.870117
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;91486.4;248315;3.839121
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;91600.4;248315;3.871429
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;91287;248315;3.845912
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;91585;248315;3.667912
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;91520.6;248315;3.857363
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;91423.2;248315;3.986625
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;91610.6;248315;3.830311
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;91383.2;248315;3.764396
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;91554;248315;3.834059
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;91542;248315;3.860725
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;91569.4;248315;3.997967
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;91595.8;248315;3.882562
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;91394.4;248315;3.833402
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;91392.8;248315;3.771031
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91404;248315;3.845414
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91237.2;248315;3.751429
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;91520.6;248315;3.873407
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;91408.6;248315;3.85543
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;91381.8;248315;3.803518
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;91480.8;248315;3.811868
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;91410.2;248315;3.892527
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;91282.2;248315;3.816366
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91323.8;248315;3.978674
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;91936.4;248315;3.81689
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;90937.8;248315;3.822733
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;91363.2;248315;3.794667
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;91638.4;248380;3.848285
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;54298.4;248380;6.448195
1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;54384.8;248379.8;6.53431
1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;54367;248380;6.503333
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;91072.6;248380;4.019026
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;54484.6;248380;6.576895
1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;54279.8;248380;6.556296
1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;54440.6;248380;6.567805
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;91262.8;248380;3.857878
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;54554;248379.8;6.568438
1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;54377.4;248380;6.583333
1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;54513.4;248380;6.602094
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;90857.6;248380;3.797595
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;54340.8;248380;6.49
1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;54199.2;248380;6.574074
1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;54666.6;248380;6.564586
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;90961.8;248380;3.843089
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;54286.6;248380;6.390721
1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;54458.6;248380;6.578424
1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;54396.8;248380;6.587408
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;90824.8;248380;3.8498
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;54212.4;248380;6.513704
1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;54521.6;248380;6.563205
1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;54336.4;248380;6.500741
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;91080.6;248380;3.916156
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;54428.8;248380;6.562721
1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;54619.6;248380;6.515111
1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;54392.4;248380;6.501906
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;91039.8;248380;3.841123
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;54425.6;248380;6.465495
